# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
20

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,AAOLYXEQWJ,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,26,33
# x,y,z,u,w
6.251471404716997426e+01, 8.202970358492777336e+01, 4.450165964770093630e-01, 1.421096313500566512e-14, 2.490466437368044517e+00, 3.420201433256698231e-01, 0.000000000000000000e+00, 9.396926207859079838e-01, 5.999999999999999778e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
6.251471404716997426e+01, 8.177811948210964488e+01, 4.450165964770093630e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
6.770314508837374490e+01, 8.740729350596345171e+01, -1.443417865063960193e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 4.000000000000000000e+00, 0.000000000000000000e+00
6.770314508837374490e+01, 8.721858287211661320e+01, -1.443417865063960193e+00, 1.421258933281178366e-14, 1.867726548344544435e+00, 3.420201433256652712e-01, 0.000000000000000000e+00, 9.396926207859096492e-01, 8.000000000000000444e-01, 3.750000000000000000e+00, 2.500000000000000000e-01
6.770314508837374490e+01, 8.670193626837013312e+01, -1.443417865063960193e+00, 0.000000000000000000e+00, 3.403872536740260468e+00, 3.420201433256646051e-01, 0.000000000000000000e+00, 9.396926207859098712e-01, 8.000000000000000444e-01, 3.500000000000000000e+00, 5.000000000000000000e-01
6.770314508837374490e+01, 8.593386327417226767e+01, -1.443417865063960415e+00, 1.421258933281178366e-14, 4.437165744233227294e+00, 3.420201433256739865e-01, 0.000000000000000000e+00, 9.396926207859065405e-01, 8.000000000000000444e-01, 3.250000000000000000e+00, 7.500000000000000000e-01
6.770314508837374490e+01, 8.500000000000000000e+01, -1.443417865063960637e+00, 4.440892098500626162e-16, 4.814587011926899862e+00, 3.420201433256673806e-01, 0.000000000000000000e+00, 9.396926207859088720e-01, 8.000000000000000444e-01, 3.000000000000000000e+00, 1.000000000000000000e+00
6.770314508837374490e+01, 8.406613672582773233e+01, -1.443417865063960637e+00, 1.421258933281178366e-14, 4.437165744233217524e+00, 3.420201433256683243e-01, 0.000000000000000000e+00, 9.396926207859086499e-01, 8.000000000000000444e-01, 2.750000000000000000e+00, 1.250000000000000000e+00
6.770314508837374490e+01, 8.329806373162985267e+01, -1.443417865063960859e+00, 2.220446049250313081e-16, 3.403872536740259580e+00, 3.420201433256647161e-01, 0.000000000000000000e+00, 9.396926207859098712e-01, 8.000000000000000444e-01, 2.500000000000000000e+00, 1.500000000000000000e+00
6.770314508837374490e+01, 8.278141712788338680e+01, -1.443417865063960859e+00, 1.421085471520200372e-14, 1.867726548344545323e+00, 3.420201433256651047e-01, 0.000000000000000000e+00, 9.396926207859096492e-01, 8.000000000000000444e-01, 2.250000000000000000e+00, 1.750000000000000000e+00
6.770314508837374490e+01, 8.259270649403654829e+01, -1.443417865063960859e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 2.000000000000000000e+00, 2.000000000000000000e+00
7.255262289886179872e+01, 8.700000000000000000e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
7.255262289886179872e+01, 8.684272610063879938e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 1.556356603832798724e+00, 3.420201433256675472e-01, 0.000000000000000000e+00, 9.396926207859088720e-01, 1.000000000000000000e+00, 3.750000000000000000e+00, 2.500000000000000000e-01
7.255262289886179872e+01, 8.641393626837013642e+01, -3.208483439816049554e+00, 1.421085471520200372e-14, 2.827872536740265286e+00, 3.420201433256690460e-01, 0.000000000000000000e+00, 9.396926207859082059e-01, 1.000000000000000000e+00, 3.500000000000000000e+00, 5.000000000000000000e-01
7.255262289886179872e+01, 8.577817830191639814e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 3.685452201277603645e+00, 3.420201433256712664e-01, 0.000000000000000000e+00, 9.396926207859075397e-01, 1.000000000000000000e+00, 3.250000000000000000e+00, 7.500000000000000000e-01
7.255262289886179872e+01, 8.500000000000000000e+01, -3.208483439816049554e+00, 4.440892098500626162e-16, 4.000000000000001776e+00, 3.420201433256691570e-01, 0.000000000000000000e+00, 9.396926207859082059e-01, 1.000000000000000000e+00, 3.000000000000000000e+00, 1.000000000000000000e+00
7.255262289886179872e+01, 8.422182169808360186e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 3.685452201277603645e+00, 3.420201433256712664e-01, 0.000000000000000000e+00, 9.396926207859075397e-01, 1.000000000000000000e+00, 2.750000000000000000e+00, 1.250000000000000000e+00
7.255262289886179872e+01, 8.358606373162986358e+01, -3.208483439816049554e+00, 1.421085471520200372e-14, 2.827872536740265286e+00, 3.420201433256690460e-01, 0.000000000000000000e+00, 9.396926207859082059e-01, 1.000000000000000000e+00, 2.500000000000000000e+00, 1.500000000000000000e+00
7.255262289886179872e+01, 8.315727389936120062e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 1.556356603832798724e+00, 3.420201433256675472e-01, 0.000000000000000000e+00, 9.396926207859088720e-01, 1.000000000000000000e+00, 2.250000000000000000e+00, 1.750000000000000000e+00
7.255262289886179872e+01, 8.300000000000000000e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type,nXsecs,nPnts/Xsec
PLATE,6,9
# nx,ny,nz
-5.662398692346088217e-16, 1.000000000000000000e+00, 2.060944578561846500e-16
4.099914928225071538e-16, 1.000000000000000000e+00, -1.492246996897582168e-16
-2.403195782165874958e-16, 1.000000000000000000e+00, 8.746917318224604128e-17
-2.121071440159040776e-15, 1.000000000000000000e+00, 7.720068689700400957e-16
-9.621359745635290058e-16, 1.000000000000000000e+00, 3.501888560578270597e-16
-6.794878430815306254e-16, 1.000000000000000000e+00, 2.473133494274215898e-16
# x,y,z,zCamber,t,nCamberx,nCambery,nCamberz,u,wTop,wBot,xxCamber,xyCamber,xzCamber
4.931595971334866135e+01, 8.500000000000000000e+01, 3.120614758428183144e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
4.936975055494956877e+01, 8.500000000000000000e+01, 3.268403881100129471e+00, 8.881784197001252323e-16, 1.556356603832796281e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
4.951640531483868557e+01, 8.500000000000000000e+01, 3.671334522351022756e+00, 0.000000000000000000e+00, 2.827872536740272835e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -1.570400377246034928e-16, 0.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
4.973384734564562848e+01, 8.500000000000000000e+01, 4.268751592033451558e+00, 0.000000000000000000e+00, 3.685452201277598760e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
5.000000000000000000e+01, 8.500000000000000000e+01, 5.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
5.026615265435437152e+01, 8.500000000000000000e+01, 5.731248407966548442e+00, 8.881784197001252323e-16, 3.685452201277598760e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
5.048359468516131443e+01, 8.500000000000000000e+01, 6.328665477648977244e+00, 0.000000000000000000e+00, 2.827872536740272835e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
5.063024944505043123e+01, 8.500000000000000000e+01, 6.731596118899870973e+00, 0.000000000000000000e+00, 1.556356603832796281e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.706779651352606622e-16, 0.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
5.068404028665133865e+01, 8.500000000000000000e+01, 6.879385241571817744e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
5.191346103711728688e+01, 8.500000000000000000e+01, 4.414708094289854223e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
5.201025986445607430e+01, 8.500000000000000000e+01, 7.074234017719873702e-01, 7.711855592701269430e-15, 2.801836381879795113e+00, -5.071978794731662112e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 7.500000000000000000e-01, 1.250000000000000000e+00
5.227710976663707498e+01, 8.500000000000000000e+01, 1.440587482397967412e+00, 7.381104677948018876e-15, 5.131872536740289092e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 5.000000000000000000e-01, 1.500000000000000000e+00
5.267556941645676005e+01, 8.500000000000000000e+01, 2.535346372841348117e+00, 1.598721155460225418e-14, 6.692306373100080918e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.327163417488153459e-16, 2.000000000000000111e-01, 2.500000000000000000e-01, 1.750000000000000000e+00
5.315471165690956212e+01, 8.500000000000000000e+01, 3.851778859192311444e+00, 2.932670458672791364e-14, 7.258348047707627870e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 4.000000000000000000e+00, 2.000000000000000000e+00
5.363385389736236419e+01, 8.500000000000000000e+01, 5.168211345543276991e+00, 1.611009738697171454e-14, 6.692306373100080918e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 3.750000000000000000e+00, 2.250000000000000000e+00
5.403231354718204926e+01, 8.500000000000000000e+01, 6.262970235986658807e+00, 7.944109290391273977e-15, 5.131872536740289092e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 3.500000000000000000e+00, 2.500000000000000000e+00
5.429916344936304995e+01, 8.500000000000000000e+01, 6.996134316612636184e+00, 0.000000000000000000e+00, 2.801836381879795113e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.169986746707288820e-16, 2.000000000000000111e-01, 3.250000000000000000e+00, 2.750000000000000000e+00
5.439596227670183737e+01, 8.500000000000000000e+01, 7.262086908955634357e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.000000000000000111e-01, 3.000000000000000000e+00, 3.000000000000000000e+00
5.618485770988918659e+01, 8.500000000000000000e+01, -1.329906786163723265e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
5.628703253544520635e+01, 8.500000000000000000e+01, -1.049183760111844776e+00, 7.444291678311381516e-15, 2.957521354135678848e+00, -4.804988033418631646e-15, 1.000000000000000000e+00, 2.252338140664983584e-16, 4.000000000000000222e-01, 7.500000000000000000e-01, 1.250000000000000000e+00
5.656890683041269341e+01, 8.500000000000000000e+01, -2.747404995639781689e-01, 7.550332863779065027e-15, 5.419872536740285796e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.072645206411679255e-17, 4.000000000000000222e-01, 5.000000000000000000e-01, 1.500000000000000000e+00
5.698999368260896858e+01, 8.500000000000000000e+01, 8.821861184745225515e-01, 9.992007221626408864e-16, 7.068163144577908952e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.424426136599505752e-17, 4.000000000000000222e-01, 2.500000000000000000e-01, 1.750000000000000000e+00
5.749575962132406914e+01, 8.500000000000000000e+01, 2.271766614623536906e+00, 1.332267629550187849e-15, 7.665641553671065367e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.793242571293838649e-17, 4.000000000000000222e-01, 4.000000000000000000e+00, 2.000000000000000000e+00
5.800152556003917681e+01, 8.500000000000000000e+01, 3.661347110772553481e+00, 7.229248575812843795e-15, 7.068163144577908952e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.282950757733003013e-17, 4.000000000000000222e-01, 3.750000000000000000e+00, 2.250000000000000000e+00
5.842261241223545198e+01, 8.500000000000000000e+01, 4.818273728811051981e+00, 7.324106877635579923e-15, 5.419872536740285796e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 3.500000000000000000e+00, 2.500000000000000000e+00
5.870448670720293904e+01, 8.500000000000000000e+01, 5.592716989358919477e+00, 7.324106877635579923e-15, 2.957521354135678848e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.003117520886644779e-16, 4.000000000000000222e-01, 3.250000000000000000e+00, 2.750000000000000000e+00
5.880666153275895880e+01, 8.500000000000000000e+01, 5.873440015410801962e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000222e-01, 3.000000000000000000e+00, 3.000000000000000000e+00
6.141276601066293495e+01, 8.500000000000000000e+01, -2.582560751238437202e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
6.149881284156725059e+01, 8.500000000000000000e+01, -2.346149026313199215e+00, 7.588599744428075388e-15, 2.490466437368056063e+00, -1.141220335434043707e-14, 1.000000000000000000e+00, 1.783156774115693293e-16, 5.999999999999999778e-01, 7.500000000000000000e-01, 1.250000000000000000e+00
6.173561395817528563e+01, 8.500000000000000000e+01, -1.695543305530994083e+00, 7.273443782444743274e-15, 4.555872536740267265e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 5.000000000000000000e-01, 1.500000000000000000e+00
6.208881920324178338e+01, 8.500000000000000000e+01, -7.251198702778487437e-01, 7.381104677948018876e-15, 5.940592830144453274e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.495100649203268244e-16, 5.999999999999999778e-01, 2.500000000000000000e-01, 1.750000000000000000e+00
6.251471404716997426e+01, 8.500000000000000000e+01, 4.450165964770080862e-01, 1.498801083243961330e-15, 6.443761035780710245e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 6.891770309049920587e-17, 5.999999999999999778e-01, 4.000000000000000000e+00, 2.000000000000000000e+00
6.294060889109817225e+01, 8.500000000000000000e+01, 1.615153063231869357e+00, 8.881784197001252323e-16, 5.940592830144453274e+00, -2.392161038725229190e-15, 1.000000000000000000e+00, 3.737751623008170609e-17, 5.999999999999999778e-01, 3.750000000000000000e+00, 2.250000000000000000e+00
6.329381413616467000e+01, 8.500000000000000000e+01, 2.585576498485010699e+00, 1.332267629550187849e-15, 4.555872536740267265e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 9.747621476868819568e-17, 5.999999999999999778e-01, 3.500000000000000000e+00, 2.500000000000000000e+00
6.353061525277270505e+01, 8.500000000000000000e+01, 3.236182219267220272e+00, 8.881784197001252323e-16, 2.490466437368056063e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.566313548231386585e-16, 5.999999999999999778e-01, 3.250000000000000000e+00, 2.750000000000000000e+00
6.361666208367702069e+01, 8.500000000000000000e+01, 3.472593944192457371e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.999999999999999778e-01, 3.000000000000000000e+00, 3.000000000000000000e+00
6.687980221843717743e+01, 8.500000000000000000e+01, -3.705533808683653341e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
6.694434505647255662e+01, 8.500000000000000000e+01, -3.528203818593947716e+00, 1.445849715162568759e-14, 1.867726548344535331e+00, -1.521727549227999760e-14, 1.000000000000000000e+00, 2.377699295668749625e-16, 8.000000000000000444e-01, 7.500000000000000000e-01, 1.250000000000000000e+00
6.712104860193464617e+01, 8.500000000000000000e+01, -3.042714817499277746e+00, 1.776356839400250465e-15, 3.403872536740280452e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 5.000000000000000000e-01, 1.500000000000000000e+00
6.738374503749476219e+01, 8.500000000000000000e+01, -2.320962292626615131e+00, 1.776356839400250465e-15, 4.437165744233226405e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.002519415195776278e-16, 8.000000000000000444e-01, 2.500000000000000000e-01, 1.750000000000000000e+00
6.770314508837374490e+01, 8.500000000000000000e+01, -1.443417865063960637e+00, 0.000000000000000000e+00, 4.814587011926903415e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.383574153141107218e-16, 8.000000000000000444e-01, 4.000000000000000000e+00, 2.000000000000000000e+00
6.802254513925272761e+01, 8.500000000000000000e+01, -5.658734375013096951e-01, 1.441922856231611778e-14, 4.437165744233226405e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000839805065258759e-16, 8.000000000000000444e-01, 3.750000000000000000e+00, 2.250000000000000000e+00
6.828524157481284362e+01, 8.500000000000000000e+01, 1.558790873713573610e-01, 1.332267629550187849e-15, 3.403872536740280452e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.956988129211845191e-16, 8.000000000000000444e-01, 3.500000000000000000e+00, 2.500000000000000000e+00
6.846194512027493317e+01, 8.500000000000000000e+01, 6.413680884660273307e-01, 1.454688756488948655e-14, 1.867726548344535331e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.944248239171874061e-17, 8.000000000000000444e-01, 3.250000000000000000e+00, 2.750000000000000000e+00
6.852648795831031237e+01, 8.500000000000000000e+01, 8.186980785557331775e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 8.000000000000000444e-01, 3.000000000000000000e+00, 3.000000000000000000e+00
7.186858261221046007e+01, 8.500000000000000000e+01, -5.087868681387867298e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
7.192237345381136038e+01, 8.500000000000000000e+01, -4.940079558715923191e+00, 1.776356839400250465e-15, 1.556356603832796281e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
7.206902821370049139e+01, 8.500000000000000000e+01, -4.537148917465025022e+00, 1.776356839400250465e-15, 2.827872536740272835e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
7.228647024450742720e+01, 8.500000000000000000e+01, -3.939731847782598884e+00, 4.440892098500626162e-16, 3.685452201277598760e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
7.255262289886179872e+01, 8.500000000000000000e+01, -3.208483439816049554e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
7.281877555321617024e+01, 8.500000000000000000e+01, -2.477235031849501112e+00, 8.881784197001252323e-16, 3.685452201277598760e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
7.303621758402312025e+01, 8.500000000000000000e+01, -1.879817962167070089e+00, 2.220446049250313081e-15, 2.827872536740272835e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
7.318287234391223706e+01, 8.500000000000000000e+01, -1.476887320916176805e+00, 1.332267629550187849e-15, 1.556356603832796281e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
7.323666318551313736e+01, 8.500000000000000000e+01, -1.329098198244232698e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 6
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
5.000000000000000000e+01, 8.300000000000000000e+01, 5.000000000000000000e+00, 5.000000000000000000e+01, 8.700000000000000000e+01, 5.000000000000000000e+00, 5.000000000000000000e+01, 8.500000000000000000e+01, 5.000000000000000000e+00, 5.000000000000000000e+01, 8.500000000000000000e+01, 5.000000000000000888e+00, 1.000000000000000444e+00, 5.000000000000000000e-01, 4.000000000000000000e+00, 2.433920598544769476e+01, 2.433920598544770542e+01, -9.992007221626483806e-16, 1.193587884679712552e+01, 1.193587884679713085e+01, -1.480297366166878608e-15, 1.224623738343995782e+01, -9.396926207859086499e-01, 0.000000000000000000e+00, 3.420201433256679358e-01, 6.243022610811067352e+00, 6.243022610811064688e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.420201433256679358e-01, -9.396926207859086499e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.396926207859086499e-01, 3.420201433256679358e-01, 0.000000000000000000e+00, -8.300000000000000000e+01, 2.179947027021293948e+01, 4.527453032266708988e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.420201433256679358e-01, 0.000000000000000000e+00, -9.396926207859086499e-01, 0.000000000000000000e+00, -9.396926207859086499e-01, 0.000000000000000000e+00, 3.420201433256679358e-01, 0.000000000000000000e+00, 5.000000000000000000e+01, 8.300000000000000000e+01, 5.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.315471165690956923e+01, 8.137082597614620738e+01, 3.851778859192310112e+00, 5.315471165690956923e+01, 8.862917402385383525e+01, 3.851778859192310112e+00, 5.315471165690956923e+01, 8.500000000000001421e+01, 3.851778859192309667e+00, 5.315471165690956923e+01, 8.500000000000001421e+01, 3.851778859192309667e+00, 9.999999999999983347e-01, 4.999999999999971134e-01, 7.258348047707627870e+00, 1.453088499109884708e+02, 1.453088499109887550e+02, 1.767277275767527870e-14, 1.292718880242820489e+02, 1.292718880242824753e+02, 4.814530538537726544e-14, 4.030209973536895518e+01, -9.396926207859084279e-01, 0.000000000000000000e+00, 3.420201433256687129e-01, 1.132545667712583004e+01, 1.132545667712583537e+01, 2.000000000000000111e-01, 0.000000000000000000e+00, -3.420201433256687129e-01, -9.396926207859084279e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -9.396926207859084279e-01, 3.420201433256687129e-01, 0.000000000000000000e+00, -8.137082597614620738e+01, 2.179947027021298211e+01, 4.863170434652089114e+01, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.420201433256687129e-01, 0.000000000000000000e+00, -9.396926207859084279e-01, 0.000000000000000000e+00, -9.396926207859084279e-01, 0.000000000000000000e+00, 3.420201433256687129e-01, 0.000000000000000000e+00, 5.315471165690956923e+01, 8.137082597614620738e+01, 3.851778859192310112e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
